path	image_width	image_height	image_x0	image_y0	image_xn	image_yn	data_offset	image_E0	image_N0
16s-wellington-15m-subset32-04x08.tif	1000	1000	55000	58200	55999	59199	639	1837000.0	5361000.0
16s-wellington-15m-subset33-05x01.tif	1000	1000	48000	59200	48999	60199	639	1732000.0	5346000.0
16s-wellington-15m-subset34-05x02.tif	1000	1000	49000	59200	49999	60199	639	1747000.0	5346000.0
16s-wellington-15m-subset35-05x03.tif	1000	1000	50000	59200	50999	60199	639	1762000.0	5346000.0
16s-wellington-15m-subset36-05x04.tif	1000	1000	51000	59200	51999	60199	639	1777000.0	5346000.0
16s-wellington-15m-subset37-05x05.tif	1000	1000	52000	59200	52999	60199	639	1792000.0	5346000.0
16s-wellington-15m-subset38-05x06.tif	1000	1000	53000	59200	53999	60199	639	1807000.0	5346000.0
16s-wellington-15m-subset39-05x07.tif	1000	1000	54000	59200	54999	60199	639	1822000.0	5346000.0
16s-wellington-15m-subset40-05x08.tif	1000	1000	55000	59200	55999	60199	639	1837000.0	5346000.0
16s-wellington-15m-subset41-06x01.tif	1000	1000	48000	60200	48999	61199	639	1732000.0	5331000.0
16s-wellington-15m-subset42-06x02.tif	1000	1000	49000	60200	49999	61199	639	1747000.0	5331000.0
16s-wellington-15m-subset43-06x03.tif	1000	1000	50000	60200	50999	61199	639	1762000.0	5331000.0
16s-wellington-15m-subset44-06x04.tif	1000	1000	51000	60200	51999	61199	639	1777000.0	5331000.0
16s-wellington-15m-subset45-06x05.tif	1000	1000	52000	60200	52999	61199	639	1792000.0	5331000.0
16s-wellington-15m-subset46-06x06.tif	1000	1000	53000	60200	53999	61199	639	1807000.0	5331000.0
16s-wellington-15m-subset47-06x07.tif	1000	1000	54000	60200	54999	61199	639	1822000.0	5331000.0
16s-wellington-15m-subset48-06x08.tif	1000	1000	55000	60200	55999	61199	639	1837000.0	5331000.0
16s-wellington-15m-subset49-07x01.tif	1000	1000	48000	61200	48999	62199	639	1732000.0	5316000.0
16s-wellington-15m-subset50-07x02.tif	1000	1000	49000	61200	49999	62199	639	1747000.0	5316000.0
16s-wellington-15m-subset51-07x03.tif	1000	1000	50000	61200	50999	62199	639	1762000.0	5316000.0
16s-wellington-15m-subset52-07x04.tif	1000	1000	51000	61200	51999	62199	639	1777000.0	5316000.0
16s-wellington-15m-subset53-07x05.tif	1000	1000	52000	61200	52999	62199	639	1792000.0	5316000.0
16s-wellington-15m-subset54-07x06.tif	1000	1000	53000	61200	53999	62199	639	1807000.0	5316000.0
16s-wellington-15m-subset55-07x07.tif	1000	1000	54000	61200	54999	62199	639	1822000.0	5316000.0
16s-wellington-15m-subset56-07x08.tif	1000	1000	55000	61200	55999	62199	639	1837000.0	5316000.0
16s-wellington-15m-subset57-08x01.tif	1000	200	48000	62200	48999	62399	639	1732000.0	5301000.0
16s-wellington-15m-subset58-08x02.tif	1000	200	49000	62200	49999	62399	639	1747000.0	5301000.0
16s-wellington-15m-subset59-08x03.tif	1000	200	50000	62200	50999	62399	639	1762000.0	5301000.0
16s-wellington-15m-subset60-08x04.tif	1000	200	51000	62200	51999	62399	639	1777000.0	5301000.0
16s-wellington-15m-subset61-08x05.tif	1000	200	52000	62200	52999	62399	639	1792000.0	5301000.0
16s-wellington-15m-subset62-08x06.tif	1000	200	53000	62200	53999	62399	639	1807000.0	5301000.0
16s-wellington-15m-subset63-08x07.tif	1000	200	54000	62200	54999	62399	639	1822000.0	5301000.0
16s-wellington-15m-subset64-08x08.tif	1000	200	55000	62200	55999	62399	639	1837000.0	5301000.0
17-greymouth-15m-subset01-01x01.tif	1000	1000	24000	55200	24999	56199	639	1372000.0	5406000.0
17-greymouth-15m-subset02-01x02.tif	1000	1000	25000	55200	25999	56199	639	1387000.0	5406000.0
17-greymouth-15m-subset03-01x03.tif	1000	1000	26000	55200	26999	56199	639	1402000.0	5406000.0
17-greymouth-15m-subset04-01x04.tif	1000	1000	27000	55200	27999	56199	639	1417000.0	5406000.0
17-greymouth-15m-subset05-01x05.tif	1000	1000	28000	55200	28999	56199	639	1432000.0	5406000.0
17-greymouth-15m-subset06-01x06.tif	1000	1000	29000	55200	29999	56199	639	1447000.0	5406000.0
17-greymouth-15m-subset07-01x07.tif	1000	1000	30000	55200	30999	56199	639	1462000.0	5406000.0
17-greymouth-15m-subset08-01x08.tif	1000	1000	31000	55200	31999	56199	639	1477000.0	5406000.0
17-greymouth-15m-subset09-02x01.tif	1000	1000	24000	56200	24999	57199	639	1372000.0	5391000.0
17-greymouth-15m-subset10-02x02.tif	1000	1000	25000	56200	25999	57199	639	1387000.0	5391000.0
17-greymouth-15m-subset11-02x03.tif	1000	1000	26000	56200	26999	57199	639	1402000.0	5391000.0
17-greymouth-15m-subset12-02x04.tif	1000	1000	27000	56200	27999	57199	639	1417000.0	5391000.0
17-greymouth-15m-subset13-02x05.tif	1000	1000	28000	56200	28999	57199	639	1432000.0	5391000.0
17-greymouth-15m-subset14-02x06.tif	1000	1000	29000	56200	29999	57199	639	1447000.0	5391000.0
17-greymouth-15m-subset15-02x07.tif	1000	1000	30000	56200	30999	57199	639	1462000.0	5391000.0
17-greymouth-15m-subset16-02x08.tif	1000	1000	31000	56200	31999	57199	639	1477000.0	5391000.0
17-greymouth-15m-subset17-03x01.tif	1000	1000	24000	57200	24999	58199	639	1372000.0	5376000.0
17-greymouth-15m-subset18-03x02.tif	1000	1000	25000	57200	25999	58199	639	1387000.0	5376000.0
17-greymouth-15m-subset19-03x03.tif	1000	1000	26000	57200	26999	58199	639	1402000.0	5376000.0
17-greymouth-15m-subset20-03x04.tif	1000	1000	27000	57200	27999	58199	639	1417000.0	5376000.0
17-greymouth-15m-subset21-03x05.tif	1000	1000	28000	57200	28999	58199	639	1432000.0	5376000.0
17-greymouth-15m-subset22-03x06.tif	1000	1000	29000	57200	29999	58199	639	1447000.0	5376000.0
17-greymouth-15m-subset23-03x07.tif	1000	1000	30000	57200	30999	58199	639	1462000.0	5376000.0
17-greymouth-15m-subset24-03x08.tif	1000	1000	31000	57200	31999	58199	639	1477000.0	5376000.0
17-greymouth-15m-subset25-04x01.tif	1000	1000	24000	58200	24999	59199	639	1372000.0	5361000.0
17-greymouth-15m-subset26-04x02.tif	1000	1000	25000	58200	25999	59199	639	1387000.0	5361000.0
17-greymouth-15m-subset27-04x03.tif	1000	1000	26000	58200	26999	59199	639	1402000.0	5361000.0
17-greymouth-15m-subset28-04x04.tif	1000	1000	27000	58200	27999	59199	639	1417000.0	5361000.0
17-greymouth-15m-subset29-04x05.tif	1000	1000	28000	58200	28999	59199	639	1432000.0	5361000.0
17-greymouth-15m-subset30-04x06.tif	1000	1000	29000	58200	29999	59199	639	1447000.0	5361000.0
17-greymouth-15m-subset31-04x07.tif	1000	1000	30000	58200	30999	59199	639	1462000.0	5361000.0
17-greymouth-15m-subset32-04x08.tif	1000	1000	31000	58200	31999	59199	639	1477000.0	5361000.0
17-greymouth-15m-subset33-05x01.tif	1000	1000	24000	59200	24999	60199	639	1372000.0	5346000.0
17-greymouth-15m-subset34-05x02.tif	1000	1000	25000	59200	25999	60199	639	1387000.0	5346000.0
17-greymouth-15m-subset35-05x03.tif	1000	1000	26000	59200	26999	60199	639	1402000.0	5346000.0
17-greymouth-15m-subset36-05x04.tif	1000	1000	27000	59200	27999	60199	639	1417000.0	5346000.0
17-greymouth-15m-subset37-05x05.tif	1000	1000	28000	59200	28999	60199	639	1432000.0	5346000.0
17-greymouth-15m-subset38-05x06.tif	1000	1000	29000	59200	29999	60199	639	1447000.0	5346000.0
17-greymouth-15m-subset39-05x07.tif	1000	1000	30000	59200	30999	60199	639	1462000.0	5346000.0
17-greymouth-15m-subset40-05x08.tif	1000	1000	31000	59200	31999	60199	639	1477000.0	5346000.0
17-greymouth-15m-subset41-06x01.tif	1000	1000	24000	60200	24999	61199	639	1372000.0	5331000.0
17-greymouth-15m-subset42-06x02.tif	1000	1000	25000	60200	25999	61199	639	1387000.0	5331000.0
17-greymouth-15m-subset43-06x03.tif	1000	1000	26000	60200	26999	61199	639	1402000.0	5331000.0
17-greymouth-15m-subset44-06x04.tif	1000	1000	27000	60200	27999	61199	639	1417000.0	5331000.0
17-greymouth-15m-subset45-06x05.tif	1000	1000	28000	60200	28999	61199	639	1432000.0	5331000.0
17-greymouth-15m-subset46-06x06.tif	1000	1000	29000	60200	29999	61199	639	1447000.0	5331000.0
17-greymouth-15m-subset47-06x07.tif	1000	1000	30000	60200	30999	61199	639	1462000.0	5331000.0
17-greymouth-15m-subset48-06x08.tif	1000	1000	31000	60200	31999	61199	639	1477000.0	5331000.0
17-greymouth-15m-subset49-07x01.tif	1000	1000	24000	61200	24999	62199	639	1372000.0	5316000.0
17-greymouth-15m-subset50-07x02.tif	1000	1000	25000	61200	25999	62199	639	1387000.0	5316000.0
17-greymouth-15m-subset51-07x03.tif	1000	1000	26000	61200	26999	62199	639	1402000.0	5316000.0
17-greymouth-15m-subset52-07x04.tif	1000	1000	27000	61200	27999	62199	639	1417000.0	5316000.0
17-greymouth-15m-subset53-07x05.tif	1000	1000	28000	61200	28999	62199	639	1432000.0	5316000.0
17-greymouth-15m-subset54-07x06.tif	1000	1000	29000	61200	29999	62199	639	1447000.0	5316000.0
17-greymouth-15m-subset55-07x07.tif	1000	1000	30000	61200	30999	62199	639	1462000.0	5316000.0
17-greymouth-15m-subset56-07x08.tif	1000	1000	31000	61200	31999	62199	639	1477000.0	5316000.0
17-greymouth-15m-subset57-08x01.tif	1000	1000	24000	62200	24999	63199	639	1372000.0	5301000.0
17-greymouth-15m-subset58-08x02.tif	1000	1000	25000	62200	25999	63199	639	1387000.0	5301000.0
17-greymouth-15m-subset59-08x03.tif	1000	1000	26000	62200	26999	63199	639	1402000.0	5301000.0
17-greymouth-15m-subset60-08x04.tif	1000	1000	27000	62200	27999	63199	639	1417000.0	5301000.0
17-greymouth-15m-subset61-08x05.tif	1000	1000	28000	62200	28999	63199	639	1432000.0	5301000.0
17-greymouth-15m-subset62-08x06.tif	1000	1000	29000	62200	29999	63199	639	1447000.0	5301000.0
17-greymouth-15m-subset63-08x07.tif	1000	1000	30000	62200	30999	63199	639	1462000.0	5301000.0
17-greymouth-15m-subset64-08x08.tif	1000	1000	31000	62200	31999	63199	639	1477000.0	5301000.0
17-greymouth-15m-subset65-09x01.tif	1000	1000	24000	63200	24999	64199	639	1372000.0	5286000.0
17-greymouth-15m-subset66-09x02.tif	1000	1000	25000	63200	25999	64199	639	1387000.0	5286000.0
17-greymouth-15m-subset67-09x03.tif	1000	1000	26000	63200	26999	64199	639	1402000.0	5286000.0
17-greymouth-15m-subset68-09x04.tif	1000	1000	27000	63200	27999	64199	639	1417000.0	5286000.0
17-greymouth-15m-subset69-09x05.tif	1000	1000	28000	63200	28999	64199	639	1432000.0	5286000.0
17-greymouth-15m-subset70-09x06.tif	1000	1000	29000	63200	29999	64199	639	1447000.0	5286000.0
17-greymouth-15m-subset71-09x07.tif	1000	1000	30000	63200	30999	64199	639	1462000.0	5286000.0
17-greymouth-15m-subset72-09x08.tif	1000	1000	31000	63200	31999	64199	639	1477000.0	5286000.0
17-greymouth-15m-subset73-10x01.tif	1000	1000	24000	64200	24999	65199	639	1372000.0	5271000.0
17-greymouth-15m-subset74-10x02.tif	1000	1000	25000	64200	25999	65199	639	1387000.0	5271000.0
17-greymouth-15m-subset75-10x03.tif	1000	1000	26000	64200	26999	65199	639	1402000.0	5271000.0
17-greymouth-15m-subset76-10x04.tif	1000	1000	27000	64200	27999	65199	639	1417000.0	5271000.0
17-greymouth-15m-subset77-10x05.tif	1000	1000	28000	64200	28999	65199	639	1432000.0	5271000.0
17-greymouth-15m-subset78-10x06.tif	1000	1000	29000	64200	29999	65199	639	1447000.0	5271000.0
17-greymouth-15m-subset79-10x07.tif	1000	1000	30000	64200	30999	65199	639	1462000.0	5271000.0
17-greymouth-15m-subset80-10x08.tif	1000	1000	31000	64200	31999	65199	639	1477000.0	5271000.0
17-greymouth-15m-subset81-11x01.tif	1000	1000	24000	65200	24999	66199	639	1372000.0	5256000.0
17-greymouth-15m-subset82-11x02.tif	1000	1000	25000	65200	25999	66199	639	1387000.0	5256000.0
17-greymouth-15m-subset83-11x03.tif	1000	1000	26000	65200	26999	66199	639	1402000.0	5256000.0
17-greymouth-15m-subset84-11x04.tif	1000	1000	27000	65200	27999	66199	639	1417000.0	5256000.0
17-greymouth-15m-subset85-11x05.tif	1000	1000	28000	65200	28999	66199	639	1432000.0	5256000.0
17-greymouth-15m-subset86-11x06.tif	1000	1000	29000	65200	29999	66199	639	1447000.0	5256000.0
17-greymouth-15m-subset87-11x07.tif	1000	1000	30000	65200	30999	66199	639	1462000.0	5256000.0
17-greymouth-15m-subset88-11x08.tif	1000	1000	31000	65200	31999	66199	639	1477000.0	5256000.0
17-greymouth-15m-subset89-12x01.tif	1000	1000	24000	66200	24999	67199	639	1372000.0	5241000.0
17-greymouth-15m-subset90-12x02.tif	1000	1000	25000	66200	25999	67199	639	1387000.0	5241000.0
17-greymouth-15m-subset91-12x03.tif	1000	1000	26000	66200	26999	67199	639	1402000.0	5241000.0
17-greymouth-15m-subset92-12x04.tif	1000	1000	27000	66200	27999	67199	639	1417000.0	5241000.0
17-greymouth-15m-subset93-12x05.tif	1000	1000	28000	66200	28999	67199	639	1432000.0	5241000.0
17-greymouth-15m-subset94-12x06.tif	1000	1000	29000	66200	29999	67199	639	1447000.0	5241000.0
17-greymouth-15m-subset95-12x07.tif	1000	1000	30000	66200	30999	67199	639	1462000.0	5241000.0
17-greymouth-15m-subset96-12x08.tif	1000	1000	31000	66200	31999	67199	639	1477000.0	5241000.0
18-murchison-15m-subset01-01x01.tif	1000	1000	32000	55200	32999	56199	639	1492000.0	5406000.0
18-murchison-15m-subset02-01x02.tif	1000	1000	33000	55200	33999	56199	639	1507000.0	5406000.0
18-murchison-15m-subset03-01x03.tif	1000	1000	34000	55200	34999	56199	639	1522000.0	5406000.0
18-murchison-15m-subset04-01x04.tif	1000	1000	35000	55200	35999	56199	639	1537000.0	5406000.0
18-murchison-15m-subset05-01x05.tif	1000	1000	36000	55200	36999	56199	639	1552000.0	5406000.0
18-murchison-15m-subset06-01x06.tif	1000	1000	37000	55200	37999	56199	639	1567000.0	5406000.0
18-murchison-15m-subset07-01x07.tif	1000	1000	38000	55200	38999	56199	639	1582000.0	5406000.0
18-murchison-15m-subset08-01x08.tif	1000	1000	39000	55200	39999	56199	639	1597000.0	5406000.0
18-murchison-15m-subset09-02x01.tif	1000	1000	32000	56200	32999	57199	639	1492000.0	5391000.0
18-murchison-15m-subset10-02x02.tif	1000	1000	33000	56200	33999	57199	639	1507000.0	5391000.0
18-murchison-15m-subset11-02x03.tif	1000	1000	34000	56200	34999	57199	639	1522000.0	5391000.0
18-murchison-15m-subset12-02x04.tif	1000	1000	35000	56200	35999	57199	639	1537000.0	5391000.0
18-murchison-15m-subset13-02x05.tif	1000	1000	36000	56200	36999	57199	639	1552000.0	5391000.0
18-murchison-15m-subset14-02x06.tif	1000	1000	37000	56200	37999	57199	639	1567000.0	5391000.0
18-murchison-15m-subset15-02x07.tif	1000	1000	38000	56200	38999	57199	639	1582000.0	5391000.0
18-murchison-15m-subset16-02x08.tif	1000	1000	39000	56200	39999	57199	639	1597000.0	5391000.0
18-murchison-15m-subset17-03x01.tif	1000	1000	32000	57200	32999	58199	639	1492000.0	5376000.0
18-murchison-15m-subset18-03x02.tif	1000	1000	33000	57200	33999	58199	639	1507000.0	5376000.0
18-murchison-15m-subset19-03x03.tif	1000	1000	34000	57200	34999	58199	639	1522000.0	5376000.0
18-murchison-15m-subset20-03x04.tif	1000	1000	35000	57200	35999	58199	639	1537000.0	5376000.0
18-murchison-15m-subset21-03x05.tif	1000	1000	36000	57200	36999	58199	639	1552000.0	5376000.0
18-murchison-15m-subset22-03x06.tif	1000	1000	37000	57200	37999	58199	639	1567000.0	5376000.0
18-murchison-15m-subset23-03x07.tif	1000	1000	38000	57200	38999	58199	639	1582000.0	5376000.0
18-murchison-15m-subset24-03x08.tif	1000	1000	39000	57200	39999	58199	639	1597000.0	5376000.0
18-murchison-15m-subset25-04x01.tif	1000	1000	32000	58200	32999	59199	639	1492000.0	5361000.0
18-murchison-15m-subset26-04x02.tif	1000	1000	33000	58200	33999	59199	639	1507000.0	5361000.0
18-murchison-15m-subset27-04x03.tif	1000	1000	34000	58200	34999	59199	639	1522000.0	5361000.0
18-murchison-15m-subset28-04x04.tif	1000	1000	35000	58200	35999	59199	639	1537000.0	5361000.0
18-murchison-15m-subset29-04x05.tif	1000	1000	36000	58200	36999	59199	639	1552000.0	5361000.0
18-murchison-15m-subset30-04x06.tif	1000	1000	37000	58200	37999	59199	639	1567000.0	5361000.0
18-murchison-15m-subset31-04x07.tif	1000	1000	38000	58200	38999	59199	639	1582000.0	5361000.0
18-murchison-15m-subset32-04x08.tif	1000	1000	39000	58200	39999	59199	639	1597000.0	5361000.0
18-murchison-15m-subset33-05x01.tif	1000	1000	32000	59200	32999	60199	639	1492000.0	5346000.0
18-murchison-15m-subset34-05x02.tif	1000	1000	33000	59200	33999	60199	639	1507000.0	5346000.0
18-murchison-15m-subset35-05x03.tif	1000	1000	34000	59200	34999	60199	639	1522000.0	5346000.0
18-murchison-15m-subset36-05x04.tif	1000	1000	35000	59200	35999	60199	639	1537000.0	5346000.0
18-murchison-15m-subset37-05x05.tif	1000	1000	36000	59200	36999	60199	639	1552000.0	5346000.0
18-murchison-15m-subset38-05x06.tif	1000	1000	37000	59200	37999	60199	639	1567000.0	5346000.0
18-murchison-15m-subset39-05x07.tif	1000	1000	38000	59200	38999	60199	639	1582000.0	5346000.0
18-murchison-15m-subset40-05x08.tif	1000	1000	39000	59200	39999	60199	639	1597000.0	5346000.0
18-murchison-15m-subset41-06x01.tif	1000	1000	32000	60200	32999	61199	639	1492000.0	5331000.0
18-murchison-15m-subset42-06x02.tif	1000	1000	33000	60200	33999	61199	639	1507000.0	5331000.0
18-murchison-15m-subset43-06x03.tif	1000	1000	34000	60200	34999	61199	639	1522000.0	5331000.0
18-murchison-15m-subset44-06x04.tif	1000	1000	35000	60200	35999	61199	639	1537000.0	5331000.0
18-murchison-15m-subset45-06x05.tif	1000	1000	36000	60200	36999	61199	639	1552000.0	5331000.0
18-murchison-15m-subset46-06x06.tif	1000	1000	37000	60200	37999	61199	639	1567000.0	5331000.0
18-murchison-15m-subset47-06x07.tif	1000	1000	38000	60200	38999	61199	639	1582000.0	5331000.0
18-murchison-15m-subset48-06x08.tif	1000	1000	39000	60200	39999	61199	639	1597000.0	5331000.0
18-murchison-15m-subset49-07x01.tif	1000	1000	32000	61200	32999	62199	639	1492000.0	5316000.0
18-murchison-15m-subset50-07x02.tif	1000	1000	33000	61200	33999	62199	639	1507000.0	5316000.0
18-murchison-15m-subset51-07x03.tif	1000	1000	34000	61200	34999	62199	639	1522000.0	5316000.0
18-murchison-15m-subset52-07x04.tif	1000	1000	35000	61200	35999	62199	639	1537000.0	5316000.0
18-murchison-15m-subset53-07x05.tif	1000	1000	36000	61200	36999	62199	639	1552000.0	5316000.0
18-murchison-15m-subset54-07x06.tif	1000	1000	37000	61200	37999	62199	639	1567000.0	5316000.0
18-murchison-15m-subset55-07x07.tif	1000	1000	38000	61200	38999	62199	639	1582000.0	5316000.0
18-murchison-15m-subset56-07x08.tif	1000	1000	39000	61200	39999	62199	639	1597000.0	5316000.0
18-murchison-15m-subset57-08x01.tif	1000	1000	32000	62200	32999	63199	639	1492000.0	5301000.0
18-murchison-15m-subset58-08x02.tif	1000	1000	33000	62200	33999	63199	639	1507000.0	5301000.0
18-murchison-15m-subset59-08x03.tif	1000	1000	34000	62200	34999	63199	639	1522000.0	5301000.0
18-murchison-15m-subset60-08x04.tif	1000	1000	35000	62200	35999	63199	639	1537000.0	5301000.0
18-murchison-15m-subset61-08x05.tif	1000	1000	36000	62200	36999	63199	639	1552000.0	5301000.0
18-murchison-15m-subset62-08x06.tif	1000	1000	37000	62200	37999	63199	639	1567000.0	5301000.0
18-murchison-15m-subset63-08x07.tif	1000	1000	38000	62200	38999	63199	639	1582000.0	5301000.0
18-murchison-15m-subset64-08x08.tif	1000	1000	39000	62200	39999	63199	639	1597000.0	5301000.0
18-murchison-15m-subset65-09x01.tif	1000	1000	32000	63200	32999	64199	639	1492000.0	5286000.0
18-murchison-15m-subset66-09x02.tif	1000	1000	33000	63200	33999	64199	639	1507000.0	5286000.0
18-murchison-15m-subset67-09x03.tif	1000	1000	34000	63200	34999	64199	639	1522000.0	5286000.0
18-murchison-15m-subset68-09x04.tif	1000	1000	35000	63200	35999	64199	639	1537000.0	5286000.0
18-murchison-15m-subset69-09x05.tif	1000	1000	36000	63200	36999	64199	639	1552000.0	5286000.0
18-murchison-15m-subset70-09x06.tif	1000	1000	37000	63200	37999	64199	639	1567000.0	5286000.0
18-murchison-15m-subset71-09x07.tif	1000	1000	38000	63200	38999	64199	639	1582000.0	5286000.0
18-murchison-15m-subset72-09x08.tif	1000	1000	39000	63200	39999	64199	639	1597000.0	5286000.0
18-murchison-15m-subset73-10x01.tif	1000	1000	32000	64200	32999	65199	639	1492000.0	5271000.0
18-murchison-15m-subset74-10x02.tif	1000	1000	33000	64200	33999	65199	639	1507000.0	5271000.0
18-murchison-15m-subset75-10x03.tif	1000	1000	34000	64200	34999	65199	639	1522000.0	5271000.0
18-murchison-15m-subset76-10x04.tif	1000	1000	35000	64200	35999	65199	639	1537000.0	5271000.0
18-murchison-15m-subset77-10x05.tif	1000	1000	36000	64200	36999	65199	639	1552000.0	5271000.0
18-murchison-15m-subset78-10x06.tif	1000	1000	37000	64200	37999	65199	639	1567000.0	5271000.0
18-murchison-15m-subset79-10x07.tif	1000	1000	38000	64200	38999	65199	639	1582000.0	5271000.0
18-murchison-15m-subset80-10x08.tif	1000	1000	39000	64200	39999	65199	639	1597000.0	5271000.0
18-murchison-15m-subset81-11x01.tif	1000	1000	32000	65200	32999	66199	639	1492000.0	5256000.0
18-murchison-15m-subset82-11x02.tif	1000	1000	33000	65200	33999	66199	639	1507000.0	5256000.0
18-murchison-15m-subset83-11x03.tif	1000	1000	34000	65200	34999	66199	639	1522000.0	5256000.0
18-murchison-15m-subset84-11x04.tif	1000	1000	35000	65200	35999	66199	639	1537000.0	5256000.0
18-murchison-15m-subset85-11x05.tif	1000	1000	36000	65200	36999	66199	639	1552000.0	5256000.0
18-murchison-15m-subset86-11x06.tif	1000	1000	37000	65200	37999	66199	639	1567000.0	5256000.0
18-murchison-15m-subset87-11x07.tif	1000	1000	38000	65200	38999	66199	639	1582000.0	5256000.0
18-murchison-15m-subset88-11x08.tif	1000	1000	39000	65200	39999	66199	639	1597000.0	5256000.0
18-murchison-15m-subset89-12x01.tif	1000	1000	32000	66200	32999	67199	639	1492000.0	5241000.0
18-murchison-15m-subset90-12x02.tif	1000	1000	33000	66200	33999	67199	639	1507000.0	5241000.0
18-murchison-15m-subset91-12x03.tif	1000	1000	34000	66200	34999	67199	639	1522000.0	5241000.0
18-murchison-15m-subset92-12x04.tif	1000	1000	35000	66200	35999	67199	639	1537000.0	5241000.0
18-murchison-15m-subset93-12x05.tif	1000	1000	36000	66200	36999	67199	639	1552000.0	5241000.0
18-murchison-15m-subset94-12x06.tif	1000	1000	37000	66200	37999	67199	639	1567000.0	5241000.0
18-murchison-15m-subset95-12x07.tif	1000	1000	38000	66200	38999	67199	639	1582000.0	5241000.0
18-murchison-15m-subset96-12x08.tif	1000	1000	39000	66200	39999	67199	639	1597000.0	5241000.0
19-kaikoura-15m-subset01-01x01.tif	1000	1000	40000	55200	40999	56199	639	1612000.0	5406000.0
19-kaikoura-15m-subset02-01x02.tif	1000	1000	41000	55200	41999	56199	639	1627000.0	5406000.0
19-kaikoura-15m-subset03-01x03.tif	1000	1000	42000	55200	42999	56199	639	1642000.0	5406000.0
19-kaikoura-15m-subset04-01x04.tif	1000	1000	43000	55200	43999	56199	639	1657000.0	5406000.0
19-kaikoura-15m-subset05-01x05.tif	1000	1000	44000	55200	44999	56199	639	1672000.0	5406000.0
19-kaikoura-15m-subset06-01x06.tif	1000	1000	45000	55200	45999	56199	639	1687000.0	5406000.0
19-kaikoura-15m-subset07-01x07.tif	1000	1000	46000	55200	46999	56199	639	1702000.0	5406000.0
19-kaikoura-15m-subset08-01x08.tif	1000	1000	47000	55200	47999	56199	639	1717000.0	5406000.0
19-kaikoura-15m-subset09-02x01.tif	1000	1000	40000	56200	40999	57199	639	1612000.0	5391000.0
19-kaikoura-15m-subset10-02x02.tif	1000	1000	41000	56200	41999	57199	639	1627000.0	5391000.0
19-kaikoura-15m-subset11-02x03.tif	1000	1000	42000	56200	42999	57199	639	1642000.0	5391000.0
19-kaikoura-15m-subset12-02x04.tif	1000	1000	43000	56200	43999	57199	639	1657000.0	5391000.0
19-kaikoura-15m-subset13-02x05.tif	1000	1000	44000	56200	44999	57199	639	1672000.0	5391000.0
19-kaikoura-15m-subset14-02x06.tif	1000	1000	45000	56200	45999	57199	639	1687000.0	5391000.0
19-kaikoura-15m-subset15-02x07.tif	1000	1000	46000	56200	46999	57199	639	1702000.0	5391000.0
19-kaikoura-15m-subset16-02x08.tif	1000	1000	47000	56200	47999	57199	639	1717000.0	5391000.0
19-kaikoura-15m-subset17-03x01.tif	1000	1000	40000	57200	40999	58199	639	1612000.0	5376000.0
19-kaikoura-15m-subset18-03x02.tif	1000	1000	41000	57200	41999	58199	639	1627000.0	5376000.0
19-kaikoura-15m-subset19-03x03.tif	1000	1000	42000	57200	42999	58199	639	1642000.0	5376000.0
19-kaikoura-15m-subset20-03x04.tif	1000	1000	43000	57200	43999	58199	639	1657000.0	5376000.0
19-kaikoura-15m-subset21-03x05.tif	1000	1000	44000	57200	44999	58199	639	1672000.0	5376000.0
19-kaikoura-15m-subset22-03x06.tif	1000	1000	45000	57200	45999	58199	639	1687000.0	5376000.0
19-kaikoura-15m-subset23-03x07.tif	1000	1000	46000	57200	46999	58199	639	1702000.0	5376000.0
19-kaikoura-15m-subset24-03x08.tif	1000	1000	47000	57200	47999	58199	639	1717000.0	5376000.0
19-kaikoura-15m-subset25-04x01.tif	1000	1000	40000	58200	40999	59199	639	1612000.0	5361000.0
19-kaikoura-15m-subset26-04x02.tif	1000	1000	41000	58200	41999	59199	639	1627000.0	5361000.0
19-kaikoura-15m-subset27-04x03.tif	1000	1000	42000	58200	42999	59199	639	1642000.0	5361000.0
19-kaikoura-15m-subset28-04x04.tif	1000	1000	43000	58200	43999	59199	639	1657000.0	5361000.0
19-kaikoura-15m-subset29-04x05.tif	1000	1000	44000	58200	44999	59199	639	1672000.0	5361000.0
19-kaikoura-15m-subset30-04x06.tif	1000	1000	45000	58200	45999	59199	639	1687000.0	5361000.0
19-kaikoura-15m-subset31-04x07.tif	1000	1000	46000	58200	46999	59199	639	1702000.0	5361000.0
19-kaikoura-15m-subset32-04x08.tif	1000	1000	47000	58200	47999	59199	639	1717000.0	5361000.0
19-kaikoura-15m-subset33-05x01.tif	1000	1000	40000	59200	40999	60199	639	1612000.0	5346000.0
19-kaikoura-15m-subset34-05x02.tif	1000	1000	41000	59200	41999	60199	639	1627000.0	5346000.0
19-kaikoura-15m-subset35-05x03.tif	1000	1000	42000	59200	42999	60199	639	1642000.0	5346000.0
19-kaikoura-15m-subset36-05x04.tif	1000	1000	43000	59200	43999	60199	639	1657000.0	5346000.0
19-kaikoura-15m-subset37-05x05.tif	1000	1000	44000	59200	44999	60199	639	1672000.0	5346000.0
19-kaikoura-15m-subset38-05x06.tif	1000	1000	45000	59200	45999	60199	639	1687000.0	5346000.0
19-kaikoura-15m-subset39-05x07.tif	1000	1000	46000	59200	46999	60199	639	1702000.0	5346000.0
